,delta_time,longitude,latitude,heights,class,utm_x,utm_y,elapsed_seconds,qGIS_Surface_Type
3479,144088551.0571171,-78.70029148992003,85.51022147075929,-0.14605492,other,572287.9971544081,9501923.575144364,1071.752436053593,ice
3480,144088551.05803457,-78.7006183650024,85.5101699202267,-0.11372,other,572285.9981662208,9501917.468297351,1071.6973203410475,pond
3481,144088551.0586567,-78.70083988088795,85.51013496059022,-0.13386823,other,572284.6438604245,9501913.32706612,1071.6422046285015,ice
3482,144088551.05934468,-78.70108477598986,85.51009627763197,-0.11949286,other,572283.1471226979,9501908.745050974,1071.5870889159562,ice
3483,144088551.06028062,-78.70141773933032,85.51004363919132,-0.0150745995,other,572281.112787678,9501902.510362284,1071.5319732034104,ice
3484,144088551.06143832,-78.70182937859435,85.50997849847273,-0.045789685,other,572278.5986965612,9501894.795379717,1071.4768574908649,ice
3485,144088551.0620656,-78.70205234248017,85.5099431826755,-0.14072269,other,572277.2374183161,9501890.612992745,1071.421741778319,ice
3486,144088551.06248832,-78.7022027014799,85.50991935584946,-0.20452562,specular_lead_low_w_bkg,572276.3195806773,9501887.791314026,1071.3666260657735,pond
3487,144088551.062892,-78.70234613120398,85.50989661146278,-0.22946224,specular_lead_low_w_bkg,572275.4442790366,9501885.097947847,1071.3115103532275,pond
3488,144088551.06333876,-78.70250484521075,85.50987141323468,-0.20397587,specular_lead_low_w_bkg,572274.4761716648,9501882.114240872,1071.256394640682,ice
3489,144088551.06396037,-78.70272552744545,85.50983634604104,-0.16638598,other,572273.1305416068,9501877.96220048,1071.2012789281364,ice
3490,144088551.06466347,-78.70297515463916,85.50979665292098,-0.13583761,other,572271.6088050174,9501873.262652371,1071.1461632155908,ice
3491,144088551.0653195,-78.70320799809984,85.50975958763907,-0.12824914,other,572270.1900046321,9501868.874559792,1071.091047503045,ice
3492,144088551.06604043,-78.70346391288989,85.5097188023112,-0.12778941,other,572268.6313442957,9501864.046436168,1071.0359317904995,ice
3493,144088551.0667357,-78.70371052621249,85.50967945533498,-0.13362262,other,572267.1300027935,9501859.38893435,1070.9808160779537,ice
3494,144088551.0674473,-78.70396297070336,85.50963913904779,-0.101319335,other,572265.5937476595,9501854.617006088,1070.925700365408,ice
3495,144088551.06816635,-78.70421825568454,85.50959860365073,-0.09514059,other,572264.0363987528,9501849.817300824,1070.8705846528624,ice
3496,144088551.06878623,-78.70443833157864,85.50956355405152,-0.11869256,other,572262.6954917068,9501845.667990338,1070.8154689403168,pond
3497,144088551.06935367,-78.70463926725897,85.50953117837963,-0.15208045,other,572261.477190156,9501841.838188449,1070.760353227771,pond
3498,144088551.07002723,-78.70487795810028,85.5094925864257,-0.14424725,other,572260.0320759085,9501837.274087628,1070.7052375152252,pond
3499,144088551.07050872,-78.70504850937837,85.50946499360326,-0.15794477,specular_lead_low_w_bkg,572258.9997646397,9501834.010946244,1070.6501218026797,ice
3500,144088551.07099307,-78.70522020333038,85.50943720265956,-0.1580799,specular_lead_low_w_bkg,572257.9607308875,9501830.724479722,1070.595006090134,ice
3501,144088551.07147795,-78.70539206369929,85.5094093682887,-0.15348409,specular_lead_low_w_bkg,572256.9209358103,9501827.433007527,1070.5398903775883,ice
3502,144088551.07205236,-78.70559562217011,85.5093763785461,-0.1337739,other,572255.6896816194,9501823.532071698,1070.4847746650423,pond
3503,144088551.07264265,-78.70580481680146,85.50934246823978,-0.15043817,specular_lead_low_w_bkg,572254.4244230108,9501819.52234003,1070.4296589524968,pond
3504,144088551.07334664,-78.70605433688,85.50930200889023,-0.14255853,specular_lead_low_w_bkg,572252.9154273637,9501814.738314273,1070.3745432399512,ice
3505,144088551.073824,-78.70622360210396,85.50927454287299,-0.14069198,specular_lead_low_w_bkg,572251.8920767488,9501811.49081252,1070.3194275274057,pond
3506,144088551.07441416,-78.70643293128029,85.50924057839251,-0.15092742,specular_lead_low_w_bkg,572250.6264391303,9501807.474933984,1070.26431181486,pond
3507,144088551.07488614,-78.70660021622112,85.50921342178485,-0.15970865,specular_lead_low_w_bkg,572249.615211607,9501804.26411211,1070.2091961023143,pond
3508,144088551.075419,-78.70678917594374,85.50918274918152,-0.1400713,other,572248.4728972798,9501800.637563266,1070.1540803897683,pond
3509,144088551.0762833,-78.70709580494221,85.50913297480807,-0.09333292,other,572246.619210745,9501794.75254758,1070.0989646772227,ice
3510,144088551.0772958,-78.70745503636559,85.50907466586355,-0.09618013,other,572244.4473772513,9501787.858430965,1070.0438489646772,pond
3511,144088551.07806098,-78.70772681236646,85.50903056851422,-0.11760701,other,572242.8039643868,9501782.644491931,1069.9887332521316,ice
3512,144088551.07885575,-78.7080091005893,85.50898478721771,-0.095034674,other,572241.0965854307,9501777.231284402,1069.9336175395858,ice
3513,144088551.0797373,-78.70832233418258,85.50893401214829,-0.08116775,other,572239.2015775705,9501771.227422666,1069.8785018270405,ice
3514,144088551.08060083,-78.70862928745649,85.50888429558965,-0.1283533,other,572237.3438533862,9501765.348415677,1069.8233861144945,ice
3515,144088551.0811264,-78.70881629989455,85.50885403115468,-0.13883433,other,572236.2115877529,9501761.769436056,1069.7682704019487,ice
3516,144088551.08161327,-78.70898949744092,85.50882601611977,-0.15653408,other,572235.1627239498,9501758.456358936,1069.7131546894032,ice
3517,144088551.0823311,-78.70924515697385,85.50878468848646,-0.16143234,other,572233.6140309167,9501753.5687278,1069.6580389768571,ice
3518,144088551.08282125,-78.70941971266913,85.5087564896518,-0.1859029,specular_lead_low_w_bkg,572232.5563180624,9501750.233640105,1069.6029232643118,ice
3519,144088551.08326808,-78.70957875104048,85.50873080703094,-0.2130951,specular_lead_low_w_bkg,572231.5924630777,9501747.19607415,1069.5478075517665,pond
3520,144088551.0837139,-78.70973766460082,85.5087051702059,-0.16652828,specular_lead_low_w_bkg,572230.6289367268,9501744.16372658,1069.4926918392205,pond
3521,144088551.08438858,-78.70997812275726,85.50866641476259,-0.14502423,other,572229.1703698537,9501739.579414297,1069.437576126675,ice
3522,144088551.08497214,-78.71018630007741,85.50863289670849,-0.1571064,other,572227.9070265556,9501735.614356628,1069.3824604141291,pond
3523,144088551.08557597,-78.71040171993931,85.50859823468227,-0.1567648,other,572226.5993468015,9501731.513801476,1069.3273447015831,ice
3524,144088551.08622003,-78.71063162408896,85.50856128224865,-0.17444637,other,572225.2030643217,9501727.141977943,1069.2722289890376,pond
3525,144088551.08670068,-78.71080328529052,85.50853371844165,-0.20068878,specular_lead_low_w_bkg,572224.160050729,9501723.880707037,1069.217113276492,pond
3526,144088551.08724916,-78.71099919706509,85.50850228690187,-0.18406278,other,572222.969247062,9501720.161614137,1069.1619975639464,ice
3527,144088551.08793563,-78.71124428531219,85.50846279646073,-0.15726101,other,572221.4822158411,9501715.490291478,1069.1068818514009,pond
3528,144088551.08868957,-78.71151348029697,85.50841950940065,-0.1493181,other,572219.8474703552,9501710.369187605,1069.051766138855,ice
3529,144088551.08960688,-78.71184212932371,85.50836722435571,-0.15119989,other,572217.8425909468,9501704.179182488,1068.996650426309,ice
3530,144088551.09029406,-78.71208865835142,85.50832824236876,-0.1600078,other,572216.3348014582,9501699.562241295,1068.9415347137635,ice
3531,144088551.0912175,-78.71242021106245,85.50827589821027,-0.13575004,other,572214.3056239473,9501693.362067668,1068.886419001218,ice
3532,144088551.0922082,-78.7127762518611,85.50821975646646,-0.09423203,other,572212.1253978583,9501686.71153201,1068.8313032886724,ice
3533,144088551.0932686,-78.71315734732954,85.5081597143795,-0.033910975,other,572209.7908524545,9501679.59857027,1068.7761875761266,ice
3534,144088551.09428453,-78.71352264073347,85.50810221037091,0.0030528493,other,572207.5522458182,9501672.785907447,1068.721071863581,ice
3535,144088551.0954324,-78.71393544419219,85.50803727590035,0.03368768,other,572205.0216070517,9501665.092559705,1068.6659561510353,ice
3536,144088551.09662738,-78.71436544509902,85.50796966184609,0.050837435,other,572202.3850172951,9501657.081545535,1068.6108404384895,ice
3537,144088551.0979011,-78.71482383514628,85.50789760007225,-0.089478925,other,572199.5739688382,9501648.543442074,1068.555724725944,ice
3538,144088551.09895393,-78.715202791926,85.50783801654326,-0.20050457,other,572197.2500874194,9501641.483883183,1068.5006090133984,lead
3539,144088551.10023615,-78.71566417028026,85.5077654141123,-0.19956781,other,572194.4216074997,9501632.8823119,1068.4454933008526,lead
3540,144088551.1020023,-78.71629961883517,85.50766529480602,-0.15007389,other,572190.5277796909,9501621.021701124,1068.3903775883068,lead
3541,144088551.10353243,-78.71685003899363,85.5075784608304,-0.05618231,other,572187.1565617191,9501610.735843446,1068.3352618757613,ice
3542,144088551.1044536,-78.71718140528206,85.50752611008737,-0.04743801,other,572185.1281108166,9501604.535275972,1068.2801461632157,ice
3543,144088551.10573825,-78.7176432333055,85.50745303921438,-0.07221835,other,572182.302677061,9501595.881438429,1068.22503045067,pond
3544,144088551.1067656,-78.71801238701923,85.50739451605772,-0.07390339,other,572180.0459707126,9501588.951422663,1068.169914738124,ice
3545,144088551.10788083,-78.71841350895029,85.50733106439736,-0.06729195,other,572177.5915019494,9501581.436702728,1068.1147990255783,ice
3546,144088551.10857674,-78.71866380100357,85.50729142115495,-0.06641095,other,572176.0607236732,9501576.742073672,1068.0596833130328,ice
3547,144088551.10952756,-78.71900468348771,85.50723695294208,0.0424932,other,572173.9834735587,9501570.29562813,1068.0045676004872,ice
3548,144088551.1109427,-78.71951046910233,85.50715544200744,0.14313468,other,572170.9123279956,9501560.654074963,1067.9494518879414,ice
3549,144088551.11203432,-78.71990059604077,85.50709249085763,0.17768665,other,572168.5446265102,9501553.208502958,1067.894336175396,ice
3550,144088551.11325628,-78.72033720932862,85.50702196808517,0.18589392,other,572165.8958117772,9501544.86795442,1067.83922046285,ice
3551,144088551.11418977,-78.72067074910943,85.50696805098664,0.20274791,other,572163.8729226313,9501538.491658704,1067.7841047503043,ice
3552,144088551.11544254,-78.72111845385952,85.50689563909356,0.24242413,other,572161.1581598697,9501529.928468673,1067.7289890377588,ice
3553,144088551.1167023,-78.72156861674415,85.50682281568547,0.2848243,other,572158.4285847653,9501521.31673474,1067.6738733252132,ice
3554,144088551.11774796,-78.72194240634381,85.50676236185504,0.31889462,other,572156.1617683315,9501514.16766175,1067.6187576126674,ice
3555,144088551.11881557,-78.72232413139207,85.50670064891467,0.42233315,other,572153.8463455528,9501506.869510597,1067.563641900122,ice
3556,144088551.11979395,-78.72267418012201,85.50664408564064,0.5078557,other,572151.7225204157,9501500.180142898,1067.508526187576,ice
3557,144088551.12082893,-78.72304457863314,85.50658429188917,0.4992229,other,572149.4742167514,9501493.108287,1067.4534104750303,ice
3558,144088551.1219963,-78.72346263656966,85.50651689272051,0.5361361,other,572146.9351016954,9501485.136255652,1067.3982947624847,ice
3559,144088551.123058,-78.72384312055395,85.50645563669225,0.5283335,other,572144.6227284329,9501477.890183872,1067.3431790499392,ice
3560,144088551.1240136,-78.7241857133501,85.50640053551942,0.49857193,other,572142.5396833876,9501471.371761736,1067.2880633373932,ice
3561,144088551.12495795,-78.72452442478844,85.50634613198093,0.5022182,other,572140.4789884114,9501464.935303554,1067.2329476248478,ice
3562,144088551.1256674,-78.72477916516486,85.50630531180585,0.8081629,other,572138.9275806044,9501460.10514132,1067.177831912302,pond
3563,144088551.12650084,-78.7250786945774,85.50625740659652,-0.07198343,other,572137.1018728268,9501454.435906386,1067.1227161997565,ice
3564,144088551.12750065,-78.72543775367349,85.50619993716575,-0.07471415,other,572134.9139355717,9501447.635162575,1067.0676004872107,ice
3565,144088551.12864268,-78.72584772188645,85.50613433162819,-0.0331645,other,572132.4154863744,9501439.871532796,1067.0124847746652,ice
3566,144088551.12983513,-78.7262775134077,85.50606616174989,-0.030745573,other,572129.7863763457,9501431.799687035,1066.9573690621191,ice
3567,144088551.1309532,-78.72668201613287,85.50600253208913,-0.113677114,other,572127.3033804023,9501424.261261964,1066.9022533495736,lead
3568,144088551.13280287,-78.72735132922931,85.50589743049825,-0.11684872,other,572123.191708107,9501411.808072032,1066.847137637028,ice
3569,144088551.13360423,-78.7276412865376,85.50585195655286,-0.12026729,other,572121.4094525311,9501406.41954011,1066.7920219244822,lead
3570,144088551.13518167,-78.72821191509745,85.5057625748779,-0.14215949,other,572117.9001058559,9501395.82720466,1066.736906211937,lead
3571,144088551.13731128,-78.72898173108872,85.50564201851802,-0.0333047,other,572113.165032754,9501381.540286144,1066.681790499391,ice
3572,144088551.1382208,-78.7293101678416,85.50559058558012,0.20942985,other,572111.1447075849,9501375.445059292,1066.6266747868451,ice
3573,144088551.13899133,-78.72958831417782,85.50554701620273,0.37789157,other,572109.4338732448,9501370.281829717,1066.5715590742996,ice
3574,144088551.1399009,-78.72991630641121,85.50549561946738,0.47915772,other,572107.4166931668,9501364.191173568,1066.516443361754,ice
3575,144088551.1409375,-78.7302897872332,85.5054370617295,0.54750544,other,572105.1201991617,9501357.252190426,1066.4613276492082,ice
3576,144088551.1419466,-78.73065295431252,85.50538005392664,0.77147985,other,572102.8881146552,9501350.497417588,1066.4062119366629,ice
3577,144088551.1430545,-78.73105100063344,85.50531747322258,0.9488271,other,572100.4431269054,9501343.08311075,1066.3510962241169,ice
3578,144088551.1441707,-78.73145156509949,85.50525441192086,1.2329042,other,572097.9839270817,9501335.612550704,1066.295980511571,ice
3579,144088551.1452617,-78.73184252671236,85.50519280138556,1.2998874,other,572095.5845620709,9501328.314351872,1066.2408647990255,ice
3580,144088551.1463746,-78.73224091177573,85.50512991840256,1.2052506,other,572093.1411823196,9501320.866249513,1066.18574908648,ice
3581,144088551.14758557,-78.73267401956058,85.50506154847417,1.0293287,other,572090.4848258473,9501312.768312482,1066.130633373934,ice
3582,144088551.14908808,-78.73321000324742,85.50497660766072,0.6377669,other,572087.2026404472,9501302.710317489,1066.0755176613886,ice
3583,144088551.1502318,-78.73361584101464,85.50491174731212,0.55046934,other,572084.7260204264,9501295.034409314,1066.0204019488428,ice
3584,144088551.15148434,-78.73405880615316,85.50484058666201,0.3377637,other,572082.0285791513,9501286.61578044,1065.9652862362973,ice
3585,144088551.15276375,-78.73451064664735,85.5047678676392,0.035628334,other,572079.2790835026,9501278.01383662,1065.9101705237515,ice
3586,144088551.15362236,-78.73481341772289,85.50471906475222,-0.15441453,other,572077.4378179612,9501272.2415278,1065.855054811206,ice
3587,144088551.15422043,-78.73502421726589,85.50468504644773,-0.19824564,other,572076.1564725606,9501268.218225248,1065.79993909866,lead
3588,144088551.154755,-78.73521245698177,85.50465463600896,-0.23172618,specular_lead_low_w_bkg,572075.0127575232,9501264.621877566,1065.7448233861146,ice
3589,144088551.15532398,-78.73541266060742,85.50462226798781,-0.23295635,other,572073.7967233193,9501260.79422046,1065.6897076735688,ice
3590,144088551.15598932,-78.73564670420524,85.50458439390657,-0.19913638,other,572072.3756722949,9501256.315722516,1065.634591961023,ice
3591,144088551.15700626,-78.73600411250926,85.5045265128744,-0.05500572,other,572070.206210658,9501249.471805217,1065.5794762484777,ice
3592,144088551.15795687,-78.73633815391916,85.50447239394715,-0.05708769,other,572068.1788644145,9501243.07290142,1065.5243605359317,ice
3593,144088551.15868503,-78.73659401177616,85.50443093233339,-0.1575499,other,572066.6261274376,9501238.170648172,1065.469244823386,lead
3594,144088551.15905797,-78.7367250932187,85.50440968977662,-0.2371892,specular_lead_low_w_bkg,572065.8306249519,9501235.65902272,1065.4141291108403,lead
3595,144088551.15973604,-78.73696321060004,85.50437107842872,-0.20996107,other,572064.385885371,9501231.093968969,1065.3590133982948,lead
3596,144088551.162044,-78.73777378740793,85.50423962277587,-0.18314964,dark_lead_smooth_w_bkg,572059.4678605859,9501215.552020276,1065.303897685749,lead
3597,144088551.16618428,-78.73922910041641,85.50400380674371,-0.18623945,dark_lead_smooth_w_bkg,572050.6337544204,9501187.670140276,1065.2487819732034,lead
3598,144088551.16807607,-78.73989470337122,85.50389601004639,-0.15029301,other,572046.5920258549,9501174.924326964,1065.1936662606577,lead
3599,144088551.1686706,-78.74010409601517,85.50386215673235,-0.11459833,other,572045.3195393827,9501170.9210849,1065.138550548112,pond
3600,144088551.1696784,-78.74045992292658,85.50380481849474,-0.029663697,other,572043.1540689812,9501164.139225222,1065.0834348355663,ice
3601,144088551.1710446,-78.74094345107783,85.50372723184522,-0.006342764,other,572040.2060434158,9501154.959870534,1065.0283191230208,ice
3602,144088551.1720692,-78.74130646068444,85.50366905377348,-0.0672816,other,572037.9915867054,9501148.076225,1064.9732034104748,ice
3603,144088551.17303735,-78.74164988244218,85.50361406560711,-0.09259045,other,572035.8957340233,9501141.569621392,1064.9180876979294,ice
3604,144088551.17376715,-78.7419088841463,85.50357262181211,-0.11700463,other,572034.3146005201,9501136.665479468,1064.8629719853836,ice
3605,144088551.17461514,-78.74221020746273,85.50352445777136,-0.19761923,other,572032.47422353,9501130.965714594,1064.807856272838,ice
3606,144088551.1756756,-78.74258735088405,85.50346420021708,-0.1645228,other,572030.1702715529,9501123.83460164,1064.7527405602923,lead
3607,144088551.17623746,-78.74278724143295,85.5034322773767,-0.14055221,other,572028.9488825604,9501120.056619473,1064.6976248477467,ice
3608,144088551.17730647,-78.74316809180526,85.50337149573241,-0.17306505,other,572026.6210546638,9501112.862962537,1064.6425091352007,ice
3609,144088551.17860436,-78.74363079708627,85.50329770692716,-0.077821255,other,572023.791888169,9501104.129445115,1064.5873934226552,ice
3610,144088551.17905647,-78.74379204408899,85.50327200024209,-0.12892923,other,572022.8058025312,9501101.086787542,1064.5322777101096,pond
3611,144088551.17991152,-78.74409733407857,85.5032233319126,0.19194543,other,572020.9387581768,9501095.326363271,1064.477161997564,ice
3612,144088551.18108624,-78.74451703459617,85.50315645558504,0.31345692,other,572018.3714285672,9501087.410591284,1064.4220462850185,ice
3613,144088551.18209916,-78.74487938426702,85.503098753339,0.2615267,other,572016.1542576376,9501080.580432018,1064.3669305724725,ice
3614,144088551.18314853,-78.74525500452982,85.50303896017633,0.26804078,other,572013.8554404397,9501073.50260573,1064.3118148599267,ice
3615,144088551.18459696,-78.74577380280908,85.50295635382902,0.33310318,other,572010.6805600441,9501063.724523753,1064.2566991473811,ice
3616,144088551.18560103,-78.74613371878847,85.50289903694289,0.343466,other,572008.4780287924,9501056.940024745,1064.2015834348356,ice
3617,144088551.1867347,-78.74654041412174,85.50283429736443,0.22755083,other,572005.9886983223,9501049.276712388,1064.1464677222896,ice
3618,144088551.187969,-78.74698336227347,85.50276378599774,0.11026922,other,572003.2773639872,9501040.93020448,1064.0913520097442,ice
3619,144088551.18880218,-78.74728239949718,85.50271615528031,0.034668304,other,572001.4473016978,9501035.292331714,1064.0362362971985,ice
3620,144088551.18953875,-78.747546955767,85.50267398149641,-0.05743135,other,571999.8287726792,9501030.300657656,1063.981120584653,ice
3621,144088551.19019333,-78.74778218491466,85.5026364587195,-0.16224593,other,571998.3900121918,9501025.85966842,1063.9260048721071,ice
3622,144088551.19069827,-78.7479637697322,85.50260748599901,-0.21729296,specular_lead_low_w_bkg,571997.2794518138,9501022.430674627,1063.8708891595616,ice
3623,144088551.19148996,-78.74824833618251,85.50256205358886,-0.1912296,other,571995.5394756121,9501017.053863265,1063.8157734470155,lead
3624,144088551.19439673,-78.74929302821688,85.50239508918636,0.11559943,other,571989.154067756,9500997.295457346,1063.7606577344702,lead
3625,144088551.19539404,-78.74965143046428,85.50233775756455,0.08868809,other,571986.964084828,9500990.511305546,1063.7055420219244,ice
3626,144088551.1965361,-78.75006176599558,85.50227207793638,0.047431868,other,571984.45731526,9500982.73964664,1063.6504263093789,ice
3627,144088551.19747075,-78.75039751167466,85.50221830199891,0.0067069065,other,571982.4067060531,9500976.376797965,1063.595310596833,ice
3628,144088551.19836932,-78.75072014241421,85.50216659740906,-0.009505054,other,571980.4365974413,9500970.2592696,1063.5401948842875,ice
3629,144088551.1993776,-78.75108194217165,85.50210856292246,0.08912839,other,571978.2280700969,9500963.39322684,1063.4850791717415,ice
3630,144088551.20044023,-78.75146291446153,85.50204737773424,0.4125247,other,571975.90362082,9500956.155022511,1063.429963459196,ice
3631,144088551.201542,-78.75185774960097,85.50198392908214,0.67212427,other,571973.4950829765,9500948.649348984,1063.3748477466504,ice
3632,144088551.20272088,-78.7522800311102,85.50191605026782,0.88473153,other,571970.9193221558,9500940.619771993,1063.3197320341048,ice
3633,144088551.20369005,-78.75262696492406,85.50186026111506,0.9736851,other,571968.8034194959,9500934.0204946,1063.264616321559,ice
3634,144088551.20472693,-78.75299797426078,85.50180058612074,0.9360069,other,571966.5408271721,9500926.96168247,1063.2095006090135,ice
3635,144088551.20590627,-78.7534197260807,85.50173271758662,0.73125905,other,571963.9691845484,9500918.933934592,1063.1543848964675,ice
3636,144088551.20687595,-78.7537662158291,85.50167693603369,0.6165275,other,571961.856755896,9500912.336077545,1063.099269183922,ice
3637,144088551.20794663,-78.75414886248932,85.50161539160956,0.4131386,other,571959.5228748211,9500905.056143671,1063.0441534713764,ice
3638,144088551.2089921,-78.75452203968625,85.50155530719637,0.16920136,other,571957.2476670278,9500897.949410353,1062.9890377588308,ice
3639,144088551.20995396,-78.75486456781553,85.50150002267353,0.11457592,other,571955.1613961443,9500891.411460238,1062.933922046285,ice
3640,144088551.2108829,-78.7551949272415,85.50144663243985,0.090026245,other,571953.1502844422,9500885.098076835,1062.8788063337392,ice
3641,144088551.21171784,-78.75549174939385,85.50139868002675,-0.03640855,other,571951.3429921716,9500879.42758254,1062.8236906211937,ice
3642,144088551.2123934,-78.75573175661879,85.50135990664177,-0.116722256,other,571949.8815866893,9500874.84253224,1062.768574908648,ice
3643,144088551.21306947,-78.75597192687539,85.50132111144238,-0.14948581,other,571948.4190791947,9500870.254870825,1062.7134591961023,ice
3644,144088551.21377063,-78.75622079269785,85.5012808943283,-0.13612443,other,571946.9038573768,9500865.499201111,1062.6583434835563,ice
3645,144088551.21492067,-78.75662889099199,85.50121496321516,-0.056997407,other,571944.4187700804,9500857.702720672,1062.603227771011,ice
3646,144088551.2157432,-78.75692073549735,85.50116784750614,0.056197412,other,571942.6409973478,9500852.13094221,1062.5481120584652,ice
3647,144088551.2167271,-78.75726971224817,85.50111154172262,-0.011946884,other,571940.51459791,9500845.472117718,1062.4929963459197,ice
3648,144088551.21760184,-78.75757985467165,85.50106151684845,-0.07084739,other,571938.6245175976,9500839.555973606,1062.437880633374,ice
3649,144088551.21842316,-78.75787109807804,85.50101456035428,-0.012727069,other,571936.8492363147,9500834.002558447,1062.3827649208283,ice
3650,144088551.21952334,-78.75826119000179,85.50095174630952,-0.024299823,other,571934.4700665331,9500826.573104952,1062.3276492082823,ice
3651,144088551.22032228,-78.75854453420227,85.50090614878782,-0.12200816,other,571932.7414491269,9500821.179760544,1062.2725334957368,lead
3652,144088551.22126263,-78.75887800173491,85.50085253462794,-0.18632431,other,571930.7061847807,9500814.837817123,1062.2174177831912,lead
3653,144088551.22245467,-78.75930071283305,85.50078463374352,-0.12835078,other,571928.1251509115,9500806.805447122,1062.1623020706456,pond
3654,144088551.22424075,-78.75993429925235,85.50068302618261,-0.062757224,other,571924.2536599047,9500794.784451,1062.1071863581,pond
3655,144088551.22579205,-78.76048486610563,85.5005948840979,-0.04919464,other,571920.8868262814,9500784.35536586,1062.0520706455543,ice
3656,144088551.22725832,-78.76100549460878,85.50051166202473,-0.1091933,other,571917.7008670332,9500774.507446831,1061.9969549330085,pond
3657,144088551.22833303,-78.76138717903817,85.50045068081553,-0.187398,other,571915.3645685551,9500767.291126316,1061.9418392204627,lead
3658,144088551.2292595,-78.76171645059809,85.50039818087869,-0.19642863,other,571913.3473037875,9500761.077618938,1061.8867235079172,pond
3659,144088551.2299448,-78.7619603021395,85.500359454676,-0.19966091,other,571911.8508574027,9500756.493064351,1061.8316077953712,ice
3660,144088551.2305099,-78.76216156725961,85.50032752943439,-0.20944154,other,571910.6151205414,9500752.713338394,1061.7764920828258,ice
3661,144088551.2313486,-78.76246014440221,85.50028019933129,-0.17657955,other,571908.7813605138,9500747.109544076,1061.7213763702805,ice
3662,144088551.23226097,-78.76278519909131,85.50022870433426,-0.12071485,other,571906.784405228,9500741.012385722,1061.6662606577345,ice
3663,144088551.2337772,-78.76332549525975,85.5001431679555,0.29535833,other,571903.4640683539,9500730.884192277,1061.6111449451887,ice
3664,144088551.23471615,-78.76366035840358,85.5000902035256,0.31511998,other,571901.4053252349,9500724.612400511,1061.5560292326431,ice
3665,144088551.23542267,-78.76391237495481,85.50005035867653,0.37376532,other,571899.8556230953,9500719.894044612,1061.5009135200971,ice
3666,144088551.23654255,-78.76431217992578,85.49998719540851,0.33560508,other,571897.396299171,9500712.4139953,1061.4457978075516,ice
3667,144088551.23773873,-78.76473937616029,85.49991973232909,0.11085424,other,571894.7679317555,9500704.424537612,1061.390682095006,ice
3668,144088551.23890787,-78.76515702879283,85.49985376997607,-0.039431836,other,571892.1982733372,9500696.612868603,1061.3355663824605,ice
3669,144088551.2396794,-78.76543266226595,85.49981022923426,-0.15028717,other,571890.5024774125,9500691.456577148,1061.280450669915,ice
3670,144088551.2403222,-78.76566246158833,85.49977391874262,-0.17836526,other,571889.0887923234,9500687.15660743,1061.2253349573691,ice
3671,144088551.24095735,-78.76588949179572,85.49973804297011,-0.17996979,other,571887.692154754,9500682.9081438,1061.170219244823,ice
3672,144088551.24165678,-78.76613946671318,85.4996985265006,-0.1658185,other,571886.154567016,9500678.228665257,1061.1151035322775,ice
3673,144088551.24245888,-78.76642618636323,85.49965318827745,-0.16160938,other,571884.3911236571,9500672.859892167,1061.059987819732,ice
3674,144088551.2432531,-78.76671013627687,85.49960826706503,-0.1469949,other,571882.6449983525,9500667.5406708,1061.0048721071864,ice
3675,144088551.2444446,-78.76713617423815,85.49954082442086,-0.11674767,other,571880.0257039226,9500659.55498534,1060.9497563946406,ice
3676,144088551.2457706,-78.76761030622862,85.49946571252772,-0.13132776,other,571877.111481747,9500650.661661634,1060.894640682095,ice
3677,144088551.24719012,-78.76811787294207,85.49938521789909,-0.13658983,other,571873.9929686849,9500641.131711513,1060.8395249695493,ice
3678,144088551.24817047,-78.76846804030615,85.49932964662209,-0.13347222,other,571871.8420429581,9500634.552809251,1060.7844092570035,ice
3679,144088551.24895182,-78.76874722217488,85.49928529167386,-0.17238447,other,571870.1278757352,9500629.30216338,1060.729293544458,ice
3680,144088551.2495266,-78.76895289638469,85.49925255986322,-0.19965845,other,571868.8658938992,9500625.427879218,1060.6741778319124,ice
3681,144088551.25008452,-78.76915283480926,85.49922069500852,-0.19266072,other,571867.6398109451,9500621.656574797,1060.6190621193666,ice
3682,144088551.25095195,-78.76946331262909,85.49917116445934,-0.063415945,other,571865.736592048,9500615.794867449,1060.5639464068208,ice
3683,144088551.2518159,-78.76977247924604,85.49912180857271,-0.03124999,other,571863.8418998377,9500609.954107154,1060.5088306942753,ice
3684,144088551.252562,-78.77003949552109,85.49907914063257,0.022144375,other,571862.2061256174,9500604.905122416,1060.4537149817295,pond
3685,144088551.2537046,-78.77044813843963,85.49901377091285,0.15000837,other,571859.703764871,9500597.170350049,1060.398599269184,ice
3686,144088551.25467417,-78.77079461850593,85.49895829041098,0.18201043,other,571857.5828541204,9500590.606141152,1060.343483556638,ice
3687,144088551.25574857,-78.77117852410262,85.4988967595307,0.104888886,other,571855.2336780161,9500583.326536458,1060.2883678440924,ice
3688,144088551.2570526,-78.77164399132917,85.49882206066006,-0.101099335,other,571852.3868109685,9500574.489809427,1060.2332521315468,pond
3689,144088551.2594826,-78.77251005898557,85.4986828141491,-0.1465101,other,571847.093563878,9500558.019276991,1060.1781364190012,ice
3690,144088551.25998884,-78.77269033344233,85.49865378472045,-0.14221334,other,571845.9924136758,9500554.585936071,1060.1230207064557,ice
3691,144088551.26084128,-78.77299347583954,85.49860491709985,0.03737922,other,571844.1415583404,9500548.80672652,1060.06790499391,ice
